Time [ms],Timestamp,Raw Value,Corrected Value,,,,,
621,36:32.1,2230865,2.3861,,,,,
622,36:32.1,2230975,2.3981,,,,,
623,36:32.1,2229873,2.278,,,,,
624,36:32.1,2230035,2.2956,,,,,
625,36:32.1,2229754,2.265,,,,,
626,36:32.1,2230154,2.3086,,,,,
627,36:32.1,2229700,2.2591,,,,,
628,36:32.1,2229867,2.2773,,,,,
629,36:32.1,2230063,2.2987,,,,,
630,36:32.1,2230837,2.3831,,,,,
631,36:32.1,2230092,2.3018,,,,,
632,36:32.1,2229856,2.2761,,,,,
633,36:32.1,2230435,2.3392,,,,,
634,36:32.1,2229591,2.2472,,,,,
635,36:32.1,2229344,2.2203,,,,,
636,36:32.1,2230382,2.3335,,,,,
637,36:32.1,2230310,2.3256,,,,,
638,36:32.1,2230730,2.3714,,,,,
639,36:32.2,2231203,2.423,,,,,
640,36:32.2,2229837,2.2741,,,,,
641,36:32.2,2231340,2.4379,,,,,
642,36:32.2,2230366,2.3317,,,,,
643,36:32.2,2228748,2.1553,,,,,
644,36:32.2,2228809,2.162,,,,,
645,36:32.2,2228138,2.0888,,,,,
646,36:32.2,2229718,2.2611,,,,,
647,36:32.2,2229060,2.1894,,,,,
648,36:32.2,2229362,2.2223,,,,,
649,36:32.2,2228968,2.1793,,,,,
650,36:32.2,2228647,2.1443,,,,,
651,36:32.2,2229278,2.2131,,,,,
652,36:32.2,2228942,2.1765,,,,,
653,36:32.2,2229637,2.2523,,,,,
654,36:32.2,2229750,2.2645,,,,,
655,36:32.2,2230218,2.3156,,,,,
656,36:32.2,2230219,2.3157,,,,,
657,36:32.2,2230323,2.327,,,,,
658,36:32.2,2230484,2.3446,,,,,
659,36:32.2,2229566,2.2445,,,,,
660,36:32.2,2229239,2.2088,,,,,
661,36:32.2,2229514,2.2388,,,,,
662,36:32.2,2229292,2.2146,,,,,
663,36:32.2,2229098,2.1935,,,,,
664,36:32.2,2229098,2.1935,,,,,
665,36:32.2,2230486,2.3448,,,,,
666,36:32.2,2230030,2.2951,,,,,
667,36:32.2,2229964,2.2879,,,,,
668,36:32.2,2229097,2.1934,,,,,
669,36:32.2,2229478,2.2349,,,,,
670,36:32.2,2230202,2.3139,,,,,
671,36:32.2,2229844,2.2748,,,,,
672,36:32.2,2229999,2.2917,,,,,
673,36:32.2,2229350,2.221,,,,,
674,36:32.2,2229161,2.2004,,,,,
675,36:32.2,2228842,2.1656,,,,,
676,36:32.2,2228910,2.173,,,,,
677,36:32.2,2227546,2.0243,,,,,
678,36:32.2,2226980,1.9626,,,,,
679,36:32.2,2227326,2.0003,,,,,
680,36:32.2,2228310,2.1076,,,,,
681,36:32.2,2229137,2.1977,,,,,
682,36:32.2,2229722,2.2615,,,,,
683,36:32.2,2229238,2.2088,,,,,
684,36:32.2,2229963,2.2878,,,,,
685,36:32.2,2230243,2.3183,,,,,
686,36:32.2,2230664,2.3642,,,,,
687,36:32.2,2230668,2.3646,,,,,
688,36:32.2,2230604,2.3577,,,,,
689,36:32.2,2230844,2.3838,,,,,
690,36:32.2,2230827,2.382,,,,,
691,36:32.2,2229938,2.2851,,,,,
692,36:32.2,2230026,2.2946,,,,,
693,36:32.2,2228408,2.1183,,,,,
694,36:32.2,2227995,2.0733,,,,,
695,36:32.2,2228190,2.0945,,,,,
696,36:32.2,2228774,2.1582,,,,,
697,36:32.2,2227998,2.0736,,,,,
698,36:32.2,2227925,2.0656,,,,,
699,36:32.2,2228645,2.1441,,,,,
700,36:32.2,2228405,2.1179,,,,,
701,36:32.2,2227987,2.0724,,,,,
702,36:32.2,2228836,2.1649,,,,,
703,36:32.2,2228307,2.1072,,,,,
704,36:32.2,2228578,2.1368,,,,,
705,36:32.2,2229260,2.2111,,,,,
706,36:32.2,2229132,2.1972,,,,,
707,36:32.2,2229136,2.1976,,,,,
708,36:32.2,2229478,2.2349,,,,,
709,36:32.2,2229478,2.2349,,,,,
710,36:32.2,2228400,2.1174,,,,,
711,36:32.2,2227075,1.9729,,,,,
712,36:32.2,2228776,2.1584,,,,,
713,36:32.2,2229196,2.2041,,,,,
714,36:32.2,2228458,2.1237,,,,,
715,36:32.2,2228626,2.142,,,,,
716,36:32.2,2229185,2.203,,,,,
717,36:32.2,2228495,2.1278,,,,,
718,36:32.2,2228235,2.0994,,,,,
719,36:32.2,2228344,2.1113,,,,,
720,36:32.2,2228362,2.1133,,,,,
721,36:32.2,2227612,2.0315,,,,,
722,36:32.2,2227842,2.0565,,,,,
723,36:32.2,2228117,2.0865,,,,,
724,36:32.2,2227906,2.0635,,,,,
725,36:32.2,2227162,1.9824,,,,,
726,36:32.2,2227307,1.9982,,,,,
727,36:32.2,2226410,1.9004,,,,,
728,36:32.2,2226031,1.8591,,,,,
729,36:32.2,2226596,1.9207,,,,,
730,36:32.2,2226186,1.876,,,,,
731,36:32.2,2226236,1.8815,,,,,
732,36:32.2,2226541,1.9147,,,,,
733,36:32.2,2226581,1.9191,,,,,
734,36:32.2,2226957,1.9601,,,,,
735,36:32.2,2227611,2.0314,,,,,
736,36:32.2,2228168,2.0921,,,,,
737,36:32.2,2228351,2.1121,,,,,
738,36:32.2,2228828,2.1641,,,,,
739,36:32.3,2228991,2.1818,,,,,
740,36:32.3,2229090,2.1926,,,,,
741,36:32.3,2228584,2.1375,,,,,
742,36:32.3,2228048,2.079,,,,,
743,36:32.3,2226957,1.9601,,,,,
744,36:32.3,2226024,1.8584,,,,,
745,36:32.3,2227132,1.9792,,,,,
746,36:32.3,2227173,1.9836,,,,,
747,36:32.3,2226436,1.9033,,,,,
748,36:32.3,2226504,1.9107,,,,,
749,36:32.3,2227009,1.9657,,,,,
750,36:32.3,2226149,1.872,,,,,
751,36:32.3,2226872,1.9508,,,,,
752,36:32.3,2226762,1.9388,,,,,
753,36:32.3,2227179,1.9843,,,,,
754,36:32.3,2226768,1.9395,,,,,
755,36:32.3,2226768,1.9395,,,,,
756,36:32.3,2227835,2.0558,,,,,
757,36:32.3,2227899,2.0628,,,,,
758,36:32.3,2227866,2.0592,,,,,
759,36:32.3,2227428,2.0114,,,,,
760,36:32.3,2227137,1.9797,,,,,
761,36:32.3,2226822,1.9454,,,,,
762,36:32.3,2226792,1.9421,,,,,
763,36:32.3,2227359,2.0039,,,,,
764,36:32.3,2226816,1.9447,,,,,
765,36:32.3,2227590,2.0291,,,,,
766,36:32.3,2226748,1.9373,,,,,
767,36:32.3,2227380,2.0062,,,,,
768,36:32.3,2227069,1.9723,,,,,
769,36:32.3,2227452,2.014,,,,,
770,36:32.3,2227752,2.0467,,,,,
771,36:32.3,2226716,1.9338,,,,,
772,36:32.3,2227262,1.9933,,,,,
773,36:32.3,2226994,1.9641,,,,,
774,36:32.3,2227138,1.9798,,,,,
775,36:32.3,2226952,1.9595,,,,,
776,36:32.3,2226085,1.865,,,,,
777,36:32.3,2225209,1.7695,,,,,
778,36:32.3,2225832,1.8374,,,,,
779,36:32.3,2226437,1.9034,,,,,
780,36:32.3,2226883,1.952,,,,,
781,36:32.3,2226213,1.879,,,,,
782,36:32.3,2225786,1.8324,,,,,
783,36:32.3,2226764,1.939,,,,,
784,36:32.3,2227528,2.0223,,,,,
785,36:32.3,2227454,2.0142,,,,,
786,36:32.3,2228170,2.0923,,,,,
787,36:32.3,2228188,2.0943,,,,,
788,36:32.3,2229724,2.2617,,,,,
789,36:32.3,2229523,2.2398,,,,,
790,36:32.3,2229021,2.1851,,,,,
791,36:32.3,2228116,2.0864,,,,,
792,36:32.3,2227423,2.0109,,,,,
793,36:32.3,2227894,2.0622,,,,,
794,36:32.3,2226602,1.9214,,,,,
795,36:32.3,2227497,2.0189,,,,,
796,36:32.3,2227652,2.0358,,,,,
797,36:32.3,2226505,1.9108,,,,,
798,36:32.3,2226111,1.8678,,,,,
799,36:32.3,2226628,1.9242,,,,,
800,36:32.3,2226628,1.9242,,,,,
801,36:32.3,2226983,1.9629,,,,,
802,36:32.3,2226319,1.8905,,,,,
803,36:32.3,2226779,1.9407,,,,,
804,36:32.3,2226482,1.9083,,,,,
805,36:32.3,2226086,1.8651,,,,,
806,36:32.3,2225762,1.8298,,,,,
807,36:32.3,2226344,1.8932,,,,,
808,36:32.3,2226498,1.91,,,,,
809,36:32.3,2226246,1.8826,,,,,
810,36:32.3,2225684,1.8213,,,,,
811,36:32.3,2225284,1.7777,,,,,
812,36:32.3,2225155,1.7636,,,,,
813,36:32.3,2226133,1.8703,,,,,
814,36:32.3,2226123,1.8691,,,,,
815,36:32.3,2226292,1.8876,,,,,
816,36:32.3,2228029,2.0769,,,,,
817,36:32.3,2227516,2.021,,,,,
818,36:32.3,2226853,1.9488,,,,,
819,36:32.3,2226785,1.9413,,,,,
820,36:32.3,2227481,2.0172,,,,,
821,36:32.3,2226238,1.8817,,,,,
822,36:32.3,2226823,1.9455,,,,,
823,36:32.3,2227195,1.986,,,,,
824,36:32.3,2225983,1.8539,,,,,
825,36:32.3,2226615,1.9228,,,,,
826,36:32.3,2225327,1.7824,,,,,
827,36:32.3,2223882,1.6248,,,,,
828,36:32.3,2224814,1.7264,,,,,
829,36:32.3,2226316,1.8902,,,,,
830,36:32.3,2225941,1.8493,,,,,
831,36:32.3,2225644,1.8169,,,,,
832,36:32.3,2225534,1.8049,,,,,
833,36:32.3,2226035,1.8596,,,,,
834,36:32.3,2225890,1.8438,,,,,
835,36:32.3,2225826,1.8368,,,,,
836,36:32.3,2227157,1.9819,,,,,
837,36:32.3,2227543,2.024,,,,,
838,36:32.3,2227064,1.9717,,,,,
839,36:32.4,2227114,1.9772,,,,,
840,36:32.4,2227629,2.0333,,,,,
841,36:32.4,2226965,1.961,,,,,
842,36:32.4,2227015,1.9664,,,,,
843,36:32.4,2226379,1.8971,,,,,
844,36:32.4,2225166,1.7648,,,,,
845,36:32.4,2225111,1.7588,,,,,
846,36:32.4,2225111,1.7588,,,,,
847,36:32.4,2225942,1.8494,,,,,
848,36:32.4,2225862,1.8407,,,,,
849,36:32.4,2225817,1.8358,,,,,
850,36:32.4,2225690,1.8219,,,,,
851,36:32.4,2225103,1.758,,,,,
852,36:32.4,2224961,1.7425,,,,,
853,36:32.4,2224800,1.7249,,,,,
854,36:32.4,2224915,1.7374,,,,,
855,36:32.4,2226233,1.8812,,,,,
856,36:32.4,2225301,1.7796,,,,,
857,36:32.4,2226047,1.8609,,,,,
858,36:32.4,2225924,1.8475,,,,,
859,36:32.4,2225884,1.8431,,,,,
860,36:32.4,2224895,1.7353,,,,,
861,36:32.4,2224617,1.705,,,,,
862,36:32.4,2224265,1.6666,,,,,
863,36:32.4,2224797,1.7246,,,,,
864,36:32.4,2225839,1.8382,,,,,
865,36:32.4,2225584,1.8104,,,,,
866,36:32.4,2225319,1.7815,,,,,
867,36:32.4,2226529,1.9134,,,,,
868,36:32.4,2225344,1.7843,,,,,
869,36:32.4,2226172,1.8745,,,,,
870,36:32.4,2226322,1.8909,,,,,
871,36:32.4,2225935,1.8487,,,,,
872,36:32.4,2225559,1.8077,,,,,
873,36:32.4,2224846,1.7299,,,,,
874,36:32.4,2224268,1.6669,,,,,
875,36:32.4,2223509,1.5842,,,,,
876,36:32.4,2223018,1.5306,,,,,
877,36:32.4,2222214,1.443,,,,,
878,36:32.4,2222721,1.4983,,,,,
879,36:32.4,2222699,1.4959,,,,,
880,36:32.4,2223096,1.5391,,,,,
881,36:32.4,2223440,1.5766,,,,,
882,36:32.4,2223607,1.5949,,,,,
883,36:32.4,2225045,1.7516,,,,,
884,36:32.4,2223279,1.5591,,,,,
885,36:32.4,2224014,1.6392,,,,,
886,36:32.4,2225227,1.7715,,,,,
887,36:32.4,2226620,1.9233,,,,,
888,36:32.4,2227021,1.967,,,,,
889,36:32.4,2226726,1.9349,,,,,
890,36:32.4,2226614,1.9227,,,,,
891,36:32.4,2226614,1.9227,,,,,
892,36:32.4,2226329,1.8916,,,,,
893,36:32.4,2226157,1.8729,,,,,
894,36:32.4,2225708,1.8239,,,,,
895,36:32.4,2224108,1.6495,,,,,
896,36:32.4,2224728,1.7171,,,,,
897,36:32.4,2225589,1.8109,,,,,
898,36:32.4,2225052,1.7524,,,,,
899,36:32.4,2224881,1.7337,,,,,
900,36:32.4,2224342,1.675,,,,,
901,36:32.4,2224030,1.641,,,,,
902,36:32.4,2223858,1.6222,,,,,
903,36:32.4,2225054,1.7526,,,,,
904,36:32.4,2224781,1.7229,,,,,
905,36:32.4,2224447,1.6864,,,,,
906,36:32.4,2224624,1.7058,,,,,
907,36:32.4,2224577,1.7006,,,,,
908,36:32.4,2223963,1.6337,,,,,
909,36:32.4,2223456,1.5784,,,,,
910,36:32.4,2223220,1.5527,,,,,
911,36:32.4,2222551,1.4797,,,,,
912,36:32.4,2222542,1.4787,,,,,
913,36:32.4,2223667,1.6014,,,,,
914,36:32.4,2223857,1.6221,,,,,
915,36:32.4,2224710,1.7151,,,,,
916,36:32.4,2224227,1.6625,,,,,
917,36:32.4,2224559,1.6986,,,,,
918,36:32.4,2224258,1.6658,,,,,
919,36:32.4,2224707,1.7148,,,,,
920,36:32.4,2225132,1.7611,,,,,
921,36:32.4,2225183,1.7667,,,,,
922,36:32.4,2224328,1.6735,,,,,
923,36:32.4,2224002,1.6379,,,,,
924,36:32.4,2224065,1.6448,,,,,
925,36:32.4,2222690,1.4949,,,,,
926,36:32.4,2222778,1.5045,,,,,
927,36:32.4,2221936,1.4127,,,,,
928,36:32.4,2221809,1.3989,,,,,
929,36:32.4,2222355,1.4584,,,,,
930,36:32.4,2222900,1.5178,,,,,
931,36:32.4,2222962,1.5246,,,,,
932,36:32.4,2222590,1.484,,,,,
933,36:32.4,2222833,1.5105,,,,,
934,36:32.4,2222641,1.4896,,,,,
935,36:32.4,2223613,1.5955,,,,,
936,36:32.4,2223613,1.5955,,,,,
937,36:32.4,2224414,1.6829,,,,,
938,36:32.4,2224875,1.7331,,,,,
939,36:32.4,2223882,1.6248,,,,,
940,36:32.5,2224194,1.6589,,,,,
941,36:32.5,2223619,1.5962,,,,,
942,36:32.5,2223149,1.545,,,,,
943,36:32.5,2223010,1.5298,,,,,
944,36:32.5,2223572,1.591,,,,,
945,36:32.5,2222458,1.4696,,,,,
946,36:32.5,2222439,1.4675,,,,,
947,36:32.5,2222864,1.5139,,,,,
948,36:32.5,2222213,1.4429,,,,,
949,36:32.5,2221418,1.3562,,,,,
950,36:32.5,2221978,1.4173,,,,,
951,36:32.5,2222420,1.4655,,,,,
952,36:32.5,2221790,1.3968,,,,,
953,36:32.5,2222114,1.4321,,,,,
954,36:32.5,2221989,1.4185,,,,,
955,36:32.5,2222732,1.4995,,,,,
956,36:32.5,2222488,1.4729,,,,,
957,36:32.5,2222735,1.4998,,,,,
958,36:32.5,2222554,1.4801,,,,,
959,36:32.5,2222811,1.5081,,,,,
960,36:32.5,2222314,1.4539,,,,,
961,36:32.5,2221467,1.3616,,,,,
962,36:32.5,2222491,1.4732,,,,,
963,36:32.5,2223549,1.5885,,,,,
964,36:32.5,2222724,1.4986,,,,,
965,36:32.5,2222579,1.4828,,,,,
966,36:32.5,2223266,1.5577,,,,,
967,36:32.5,2223281,1.5593,,,,,
968,36:32.5,2223316,1.5631,,,,,
969,36:32.5,2224125,1.6513,,,,,
970,36:32.5,2224523,1.6947,,,,,
971,36:32.5,2224926,1.7387,,,,,
972,36:32.5,2225327,1.7824,,,,,
973,36:32.5,2226315,1.8901,,,,,
974,36:32.5,2226337,1.8925,,,,,
975,36:32.5,2226500,1.9103,,,,,
976,36:32.5,2226014,1.8573,,,,,
977,36:32.5,2227849,2.0573,,,,,
978,36:32.5,2228881,2.1698,,,,,
979,36:32.5,2230795,2.3785,,,,,
980,36:32.5,2231162,2.4185,,,,,
981,36:32.5,2230664,2.3642,,,,,
982,36:32.5,2230664,2.3642,,,,,
983,36:32.5,2233618,2.6862,,,,,
984,36:32.5,2234822,2.8175,,,,,
985,36:32.5,2236306,2.9793,,,,,
986,36:32.5,2237652,3.126,,,,,
987,36:32.5,2239322,3.3081,,,,,
988,36:32.5,2241508,3.5464,,,,,
989,36:32.5,2241602,3.5567,,,,,
990,36:32.5,2243207,3.7316,,,,,
991,36:32.5,2245557,3.9878,,,,,
992,36:32.5,2246075,4.0443,,,,,
993,36:32.5,2246363,4.0757,,,,,
994,36:32.5,2246782,4.1213,,,,,
995,36:32.5,2246528,4.0937,,,,,
996,36:32.5,2246985,4.1435,,,,,
997,36:32.5,2247560,4.2062,,,,,
998,36:32.5,2248377,4.2952,,,,,
999,36:32.5,2247668,4.218,,,,,
1000,36:32.5,2247029,4.1483,,,,,
1001,36:32.5,2246621,4.1038,,,,,
1002,36:32.5,2245282,3.9578,,,,,
1003,36:32.5,2245464,3.9777,,,,,
1004,36:32.5,2246247,4.063,,,,,
1005,36:32.5,2245459,3.9771,,,,,
1006,36:32.5,2244414,3.8632,,,,,
1007,36:32.5,2243062,3.7158,,,,,
1008,36:32.5,2243498,3.7633,,,,,
1009,36:32.5,2242728,3.6794,,,,,
1010,36:32.5,2240735,3.4621,,,,,
1011,36:32.5,2240821,3.4715,,,,,
1012,36:32.5,2241262,3.5196,,,,,
1013,36:32.5,2240426,3.4284,,,,,
1014,36:32.5,2240410,3.4267,,,,,
1015,36:32.5,2240342,3.4193,,,,,
1016,36:32.5,2239958,3.3774,,,,,
1017,36:32.5,2239440,3.3209,,,,,
1018,36:32.5,2240162,3.3997,,,,,
1019,36:32.5,2240676,3.4557,,,,,
1020,36:32.5,2240436,3.4295,,,,,
1021,36:32.5,2239965,3.3782,,,,,
1022,36:32.5,2239815,3.3618,,,,,
1023,36:32.5,2239118,3.2858,,,,,
1024,36:32.5,2237822,3.1445,,,,,
1025,36:32.5,2237129,3.069,,,,,
1026,36:32.5,2236146,2.9618,,,,,
1027,36:32.5,2236146,2.9618,,,,,
1028,36:32.5,2234566,2.7896,,,,,
1029,36:32.5,2234745,2.8091,,,,,
1030,36:32.5,2234954,2.8319,,,,,
1031,36:32.5,2234509,2.7834,,,,,
1032,36:32.5,2234443,2.7762,,,,,
1033,36:32.5,2233974,2.725,,,,,
1034,36:32.5,2233952,2.7227,,,,,
1035,36:32.5,2232972,2.6158,,,,,
1036,36:32.5,2233880,2.7148,,,,,
1037,36:32.5,2234604,2.7937,,,,,
1038,36:32.5,2234538,2.7865,,,,,
1039,36:32.6,2234548,2.7876,,,,,
1040,36:32.6,2234454,2.7774,,,,,
1041,36:32.6,2234091,2.7378,,,,,
1042,36:32.6,2233700,2.6952,,,,,
1043,36:32.6,2232542,2.5689,,,,,
1044,36:32.6,2231504,2.4558,,,,,
1045,36:32.6,2231559,2.4618,,,,,
1046,36:32.6,2231860,2.4946,,,,,
1047,36:32.6,2231442,2.449,,,,,
1048,36:32.6,2232085,2.5191,,,,,
1049,36:32.6,2232222,2.5341,,,,,
1050,36:32.6,2231147,2.4168,,,,,
1051,36:32.6,2231716,2.4789,,,,,
1052,36:32.6,2231704,2.4776,,,,,
1053,36:32.6,2231185,2.421,,,,,
1054,36:32.6,2231347,2.4387,,,,,
1055,36:32.6,2230922,2.3924,,,,,
1056,36:32.6,2230048,2.297,,,,,
1057,36:32.6,2229944,2.2857,,,,,
1058,36:32.6,2230373,2.3325,,,,,
1059,36:32.6,2229898,2.2807,,,,,
1060,36:32.6,2228708,2.151,,,,,
1061,36:32.6,2229076,2.1911,,,,,
1062,36:32.6,2229304,2.216,,,,,
1063,36:32.6,2230763,2.375,,,,,
1064,36:32.6,2230810,2.3801,,,,,
1065,36:32.6,2229910,2.282,,,,,
1066,36:32.6,2230197,2.3133,,,,,
1067,36:32.6,2230102,2.3029,,,,,
1068,36:32.6,2229723,2.2616,,,,,
1069,36:32.6,2230641,2.3617,,,,,
1070,36:32.6,2231828,2.4911,,,,,
1071,36:32.6,2231399,2.4443,,,,,
1072,36:32.6,2231371,2.4413,,,,,
1073,36:32.6,2231371,2.4413,,,,,
1074,36:32.6,2231428,2.4475,,,,,
1075,36:32.6,2231482,2.4534,,,,,
1076,36:32.6,2231172,2.4196,,,,,
1077,36:32.6,2229706,2.2598,,,,,
1078,36:32.6,2229343,2.2202,,,,,
1079,36:32.6,2229094,2.1931,,,,,
1080,36:32.6,2229718,2.2611,,,,,
1081,36:32.6,2228738,2.1542,,,,,
1082,36:32.6,2228611,2.1404,,,,,
1083,36:32.6,2227802,2.0522,,,,,
1084,36:32.6,2228204,2.096,,,,,
1085,36:32.6,2228846,2.166,,,,,
1086,36:32.6,2228439,2.1216,,,,,
1087,36:32.6,2229117,2.1956,,,,,
1088,36:32.6,2229292,2.2146,,,,,
1089,36:32.6,2229625,2.251,,,,,
1090,36:32.6,2230072,2.2997,,,,,
1091,36:32.6,2229572,2.2451,,,,,
1092,36:32.6,2230269,2.3211,,,,,
1093,36:32.6,2229510,2.2384,,,,,
1094,36:32.6,2229389,2.2252,,,,,
1095,36:32.6,2229268,2.212,,,,,
1096,36:32.6,2229986,2.2903,,,,,
1097,36:32.6,2229808,2.2709,,,,,
1098,36:32.6,2229248,2.2098,,,,,
1099,36:32.6,2230550,2.3518,,,,,
1100,36:32.6,2230029,2.295,,,,,
1101,36:32.6,2229630,2.2515,,,,,
1102,36:32.6,2228753,2.1559,,,,,
1103,36:32.6,2229084,2.1919,,,,,
1104,36:32.6,2229393,2.2257,,,,,
1105,36:32.6,2229653,2.254,,,,,
1106,36:32.6,2229422,2.2288,,,,,
1107,36:32.6,2228879,2.1696,,,,,
1108,36:32.6,2228145,2.0896,,,,,
1109,36:32.6,2228684,2.1484,,,,,
1110,36:32.6,2229064,2.1898,,,,,
1111,36:32.6,2228284,2.1047,,,,,
1112,36:32.6,2228468,2.1248,,,,,
1113,36:32.6,2228443,2.1221,,,,,
1114,36:32.6,2229010,2.1839,,,,,
1115,36:32.6,2229050,2.1882,,,,,
1116,36:32.6,2229673,2.2562,,,,,
1117,36:32.6,2229552,2.243,,,,,
1118,36:32.6,2229552,2.243,,,,,
1119,36:32.6,2230535,2.3502,,,,,
1120,36:32.6,2230536,2.3502,,,,,
1121,36:32.6,2231644,2.471,,,,,
1122,36:32.6,2230516,2.3481,,,,,
1123,36:32.6,2229941,2.2854,,,,,
1124,36:32.6,2231946,2.504,,,,,
1125,36:32.6,2232190,2.5306,,,,,
1126,36:32.6,2230301,2.3246,,,,,
1127,36:32.6,2229588,2.2469,,,,,
1128,36:32.6,2229566,2.2445,,,,,
1129,36:32.6,2229073,2.1907,,,,,
1130,36:32.6,2229141,2.1982,,,,,
1131,36:32.6,2229636,2.2521,,,,,
1132,36:32.6,2230078,2.3003,,,,,
1133,36:32.6,2229130,2.197,,,,,
1134,36:32.6,2229133,2.1973,,,,,
1135,36:32.6,2228965,2.179,,,,,
1136,36:32.6,2228969,2.1794,,,,,
1137,36:32.6,2229374,2.2236,,,,,
1138,36:32.6,2230220,2.3158,,,,,
1139,36:32.7,2230881,2.3879,,,,,
1140,36:32.7,2230497,2.346,,,,,
1141,36:32.7,2231073,2.4088,,,,,
1142,36:32.7,2230576,2.3546,,,,,
1143,36:32.7,2230534,2.35,,,,,
1144,36:32.7,2230524,2.3489,,,,,
1145,36:32.7,2231075,2.409,,,,,
1146,36:32.7,2231690,2.476,,,,,
1147,36:32.7,2231600,2.4662,,,,,
1148,36:32.7,2232347,2.5477,,,,,
1149,36:32.7,2232738,2.5903,,,,,
1150,36:32.7,2232273,2.5396,,,,,
1151,36:32.7,2231805,2.4886,,,,,
1152,36:32.7,2233070,2.6265,,,,,
1153,36:32.7,2232802,2.5973,,,,,
1154,36:32.7,2232039,2.5141,,,,,
1155,36:32.7,2231970,2.5066,,,,,
1156,36:32.7,2231593,2.4655,,,,,
1157,36:32.7,2230991,2.3999,,,,,
1158,36:32.7,2230988,2.3995,,,,,
1159,36:32.7,2230954,2.3958,,,,,
1160,36:32.7,2229706,2.2598,,,,,
1161,36:32.7,2229575,2.2455,,,,,
1162,36:32.7,2230689,2.3669,,,,,
1163,36:32.7,2231936,2.5029,,,,,
1164,36:32.7,2231936,2.5029,,,,,
1165,36:32.7,2231412,2.4457,,,,,
1166,36:32.7,2230921,2.3922,,,,,
1167,36:32.7,2231770,2.4848,,,,,
1168,36:32.7,2232149,2.5261,,,,,
1169,36:32.7,2231215,2.4243,,,,,
1170,36:32.7,2231750,2.4826,,,,,
1171,36:32.7,2232994,2.6182,,,,,
1172,36:32.7,2233848,2.7113,,,,,
1173,36:32.7,2234190,2.7486,,,,,
1174,36:32.7,2233435,2.6663,,,,,
1175,36:32.7,2234451,2.7771,,,,,
1176,36:32.7,2234180,2.7475,,,,,
1177,36:32.7,2233644,2.6891,,,,,
1178,36:32.7,2233040,2.6232,,,,,
1179,36:32.7,2233606,2.6849,,,,,
1180,36:32.7,2233314,2.6531,,,,,
1181,36:32.7,2232250,2.5371,,,,,
1182,36:32.7,2233317,2.6534,,,,,
1183,36:32.7,2232244,2.5364,,,,,
1184,36:32.7,2232183,2.5298,,,,,
1185,36:32.7,2231669,2.4738,,,,,
1186,36:32.7,2232053,2.5156,,,,,
1187,36:32.7,2232780,2.5949,,,,,
1188,36:32.7,2233713,2.6966,,,,,
1189,36:32.7,2233502,2.6736,,,,,
1190,36:32.7,2233333,2.6552,,,,,
1191,36:32.7,2233470,2.6701,,,,,
1192,36:32.7,2234636,2.7972,,,,,
1193,36:32.7,2233591,2.6833,,,,,
1194,36:32.7,2233495,2.6728,,,,,
1195,36:32.7,2234516,2.7841,,,,,
1196,36:32.7,2234524,2.785,,,,,
1197,36:32.7,2234837,2.8191,,,,,
1198,36:32.7,2234834,2.8188,,,,,
1199,36:32.7,2234721,2.8065,,,,,
1200,36:32.7,2235136,2.8517,,,,,
1201,36:32.7,2235610,2.9034,,,,,
1202,36:32.7,2235681,2.9111,,,,,
1203,36:32.7,2235497,2.8911,,,,,
1204,36:32.7,2236305,2.9792,,,,,
1205,36:32.7,2235269,2.8663,,,,,
1206,36:32.7,2235281,2.8675,,,,,
1207,36:32.7,2235853,2.9299,,,,,
1208,36:32.7,2235022,2.8393,,,,,
1209,36:32.7,2235022,2.8393,,,,,
1210,36:32.7,2234218,2.7516,,,,,
1211,36:32.7,2233752,2.7009,,,,,
1212,36:32.7,2233316,2.6533,,,,,
1213,36:32.7,2233686,2.6937,,,,,
1214,36:32.7,2233350,2.657,,,,,
1215,36:32.7,2233005,2.6194,,,,,
1216,36:32.7,2232804,2.5975,,,,,
1217,36:32.7,2235050,2.8423,,,,,
1218,36:32.7,2234828,2.8182,,,,,
1219,36:32.7,2234673,2.8013,,,,,
1220,36:32.7,2235865,2.9312,,,,,
1221,36:32.7,2236136,2.9608,,,,,
1222,36:32.7,2236418,2.9915,,,,,
1223,36:32.7,2236924,3.0467,,,,,
1224,36:32.7,2236948,3.0493,,,,,
1225,36:32.7,2236861,3.0398,,,,,
1226,36:32.7,2237295,3.0871,,,,,
1227,36:32.7,2235569,2.8989,,,,,
1228,36:32.7,2234996,2.8365,,,,,
1229,36:32.7,2235040,2.8413,,,,,
1230,36:32.7,2235102,2.848,,,,,
1231,36:32.7,2236700,3.0222,,,,,
1232,36:32.7,2236112,2.9581,,,,,
1233,36:32.7,2235587,2.9009,,,,,
1234,36:32.7,2234788,2.8138,,,,,
1235,36:32.7,2235568,2.8988,,,,,
1236,36:32.7,2235546,2.8964,,,,,
1237,36:32.7,2235778,2.9217,,,,,
1238,36:32.7,2235635,2.9061,,,,,
1239,36:32.8,2235015,2.8385,,,,,
1240,36:32.8,2235229,2.8619,,,,,
1241,36:32.8,2235672,2.9102,,,,,
1242,36:32.8,2235179,2.8564,,,,,
1243,36:32.8,2235980,2.9437,,,,,
1244,36:32.8,2234792,2.8142,,,,,
1245,36:32.8,2236691,3.0212,,,,,
1246,36:32.8,2236454,2.9954,,,,,
