Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"9520.0","0.0060"
"9540.0","-0.0674"
"9560.0","-0.1456"
"9580.0","-0.0169"
"9600.0","-0.0062"
"9620.0","-0.0185"
"9640.0","-0.0562"
"9660.0","-0.0151"
"9680.0","-0.1588"
"9700.0","-0.1491"
"9720.0","-0.1636"
"9740.0","-0.0591"
"9760.0","-0.1082"
"9780.0","-0.0734"
"9800.0","-0.1051"
"9820.0","-0.0857"
"9840.0","-0.1171"
"9860.0","-0.0791"
"9880.0","0.0533"
"9900.0","-0.0577"
"9920.0","-0.0339"
"9940.0","-0.1274"
"9960.0","-0.0600"
"9980.0","-0.0611"
"10000.0","-0.1390"
"10020.0","-0.0168"
"10040.0","-0.1414"
"10060.0","-0.0840"
"10080.0","-0.0588"
"10100.0","-0.1185"
"10120.0","-0.1169"
"10140.0","-0.1208"
"10160.0","-0.0537"
"10180.0","0.0106"
"10200.0","-0.0503"
"10220.0","-0.0860"
"10240.0","-0.1059"
"10260.0","-0.1190"
"10280.0","-0.0510"
"10300.0","0.0177"
"10320.0","0.0335"
"10340.0","-0.0544"
"10360.0","0.0258"
"10380.0","0.0599"
"10400.0","-0.0131"
"10420.0","-0.1468"
"10440.0","-0.0692"
"10460.0","-0.1098"
"10480.0","-0.0870"
"10500.0","-0.0078"
"10520.0","-0.0833"
"10540.0","-0.1010"
"10560.0","0.0179"
"10580.0","-0.0124"
"10600.0","-0.1447"
"10620.0","-0.0448"
"10640.0","-0.0540"
"10660.0","-0.0996"
"10680.0","-0.0062"
"10700.0","-0.0293"
"10720.0","0.0182"
"10740.0","0.0496"
"10760.0","-0.0947"
"10780.0","-0.0479"
"10800.0","-0.0557"
"10820.0","-0.0291"
"10840.0","-0.1260"
"10860.0","-0.1019"
"10880.0","-0.0580"
"10900.0","-0.0113"
"10920.0","-0.0049"
"10940.0","-0.0085"
"10960.0","0.0135"
"10980.0","0.0116"
"11000.0","-0.1139"
"11020.0","-0.0669"
"11040.0","-0.1660"
"11060.0","-0.1395"
"11080.0","-0.1392"
"11100.0","0.0354"
"11120.0","-0.0372"
"11140.0","-0.0135"
"11160.0","-0.1509"
"11180.0","-0.1147"
"11200.0","-0.0006"
"11220.0","-0.0576"
"11240.0","-0.1177"
"11260.0","-0.1949"
"11280.0","-0.0695"
"11300.0","0.0353"
"11320.0","-0.0251"
"11340.0","0.0134"
"11360.0","-0.0481"
"11380.0","-0.1039"
"11400.0","0.0462"
"11420.0","-0.0894"
"11440.0","-0.0127"
